,worker,DocID,SentID,Sys,Src,Adequacy,Fluency
2566,8741,15,5,Sys_Q,The three-day gathering is the latest evidence of the Vatican wanting a place in the debate over the prospects and perils of artificial intelligence.,71,62
2567,8741,15,6,Sys_Q,"The debates included technology advancements in warfare and the future of work with increasing reliance on machines, as well as a case study examining the Christchurch, New Zealand, massacre and decisions taken by social media companies after video spread of the carnage.",51,69
2568,8741,15,7,Sys_Q,"In his speech to the conference, Francis praised the potential of technological progress, noting that machines at the dawn of the industrial revolution spared workers dangerous and monotonous labor.",61,73
2569,8741,15,8,Sys_Q,But he warned that increased reliance on robotics for the sake of profits risked depriving people of the dignity of labor.,62,55
2570,8741,15,9,Sys_Q,"""If technological advancement became the cause of increasingly evident inequalities, it would not be true and real progress,"" he warned.",89,83
2571,8741,15,10,Sys_Q,"""If mankind's so-called technological progress were to become an enemy of the common good, this would lead to an unfortunate regression to a form of barbarism dictated by the law of the strongest.""",59,70
2572,8741,15,11,Sys_Q,Organizers of the conference said they hoped to tap into participants’ expertise identify possible future advisers for the Catholic Church on high tech issues.,64,72
2573,8741,18,22,Sys_P,Iran also shot down a U.S. military drone and announced plans to execute 17 suspected U.S. spies.,88,75
2574,8741,18,21,Sys_P,"The Islamic Republic, a target of U.S. sanctions for decades, was blamed by Washington for recent attacks on oil tankers in the Strait of Hormuz, which Tehran denies.",64,48
2575,8741,18,20,Sys_P,"Trump last year withdrew the U.S. from a nuclear deal between Iran, the U.S. and five other countries that removed sanctions from the country in return for its commitment to end its nuclear.",23,50
2576,8741,129,1,Sys_P,Woman STRIPS TO NOTHING in Walmart to prove she didn't steal,53,95
2577,8741,18,19,Sys_P,"Its' millions of barrels in floating storage and millions of barrels sitting in China's ports waiting to be processed by customs,"" Kilduff said.",50,65
2578,8741,101,16,Sys_P,The two-million strong Chinese military still remain the world's largest.,97,85
2579,8741,101,15,Sys_P,"""China has achieved full resolution of land border delimitation problems with 12 of its 14 neighbouring countries, and delineated the China-Vietnam maritime boundary in the Beibu Gulf,"" the white paper said, noting that since reform and opening up in 1978, the country has cut its armed forces ""by over four million.""",17,24
2580,8741,101,14,Sys_P,"Vietnam, Malaysia, the Philippines, Brunei and Taiwan have counter claims.",84,76
2581,8741,101,13,Sys_P,China claims sovereignty over all of South China Sea.,98,97
2582,8741,129,2,Sys_P,"A woman accused of shoplifting at a Walmart in Mexico City took drastic measures to prove her innocence, stripping stark naked in the middle of the supermarket as a stunned security guard looked on.",40,60
2583,8741,129,3,Sys_P,"In a video of the incident, filmed at the Tepeyac Walmart branch in Mexico City earlier this week, a security guard can be seen approaching a woman apparently suspected of theft as she neared the store's exit.",57,76
2584,8741,129,4,Sys_P,"Her reaction once she was stopped, however, left the watchman speechless.",22,46
2585,8741,129,5,Sys_P,"The woman first peels off her skirt and begins to proceed toward the exit, but, perhaps unsatisfied her guilt was yet assuaged, soon turned around to remove her shirt as well.",29,58
2586,8741,95,1,Sys_P,Mike Pompeo says Syrian government used chlorine in May chemical weapon attack,97,87
2587,8741,128,1,Sys_B,Mac Miller death: Third man charged with drug offences,48,86
2588,8741,128,2,Sys_B,A third man has been arrested and charged with drug offences in connection with the overdose death of rapper Mac Miller.,54,61
2589,8741,128,3,Sys_B,"Steven Walter is suspected of selling counterfeit oxycodone pills laced with fentanyl that Miller possessed before he died of an accidental overdose last year of cocaine, alcohol and the powerful opioid.",72,82
2590,8741,69,9,Sys_A,Amari didn't tell her family about the incident until after her grandmother noticed the length of her hair had changed.,94,81
2591,8741,69,8,Sys_A,"According to WUSA, one of the boys allegedly covered Amari's mouth while another held her hands behind her back and a third took a pair of scissors to her dreadlocks.",73,88
2592,8741,69,7,Sys_A,"They called me 'an attention-seeker.'""",93,84
2593,8741,69,6,Sys_A,"""They called me 'ugly,' said, 'I shouldn't have been born.'",68,98
2594,8741,69,5,Sys_A,"""They kept laughing and calling me names,"" Amari told CBS affiliate WUSA-TV, tearing up.",81,83
2595,8741,69,4,Sys_A,"Amari Allen, a 12-year-old student at the private K-12 Christian school, said the boys called her dreadlocks ""ugly"" and ""nappy"" before cutting them off on the playground during recess.",75,87
2596,8741,69,3,Sys_A,"The incident took place at Immanuel Christian School — where Vice President Mike Pence's wife, Karen Pence, is a teacher.",94,97
2597,8741,69,2,Sys_A,A black middle school student from Virginia is accusing three white boys of pinning her down and cutting off her dreadlocks.,79,87
2598,8741,69,1,Sys_A,Immanuel Christian School: Sixth-grade boys accused of pinning down black girl and cutting off her dreadlocks in Virginia,96,98
2599,8741,69,10,Sys_A,"""They ran off laughing, and I was just sitting there,"" Amari said.",98,92
2600,8741,69,11,Sys_A,"The alleged incident occurred on Monday, but the shy preteen said she didn't tell her family about it until Wednesday, after her grandmother noticed her hair looked different.",79,78
2601,8741,69,12,Sys_A,"She feared retaliation if she confessed the truth, she said.",63,71
2602,8741,69,13,Sys_A,"""It's very painful,"" said Cynthia Allen, Amari's grandmother.",74,84
2603,8741,69,14,Sys_A,"""I want to see them dismissed from the school.",77,84
2604,8741,129,6,Sys_P,"Now fully nude, she stormed off, clothes in hand.",30,47
2605,8741,69,15,Sys_A,"I want to see something done.""",2,79
2606,8741,69,18,Sys_A,"""We are deeply disturbed by the allegations being made, and are in communication with the family of the alleged victim to gather information and provide whatever support we can.",40,75
2607,8741,69,19,Sys_A,"We have also reached out to law enforcement to ask them to conduct a thorough investigation, and further inquiries should be directed to the Fairfax County Police.""",51,74
2608,8741,69,20,Sys_A,"While the school has a zero-tolerance policy for bullying, Amari said the boys had previously tormented her.",73,76
2609,8741,69,21,Sys_A,She said that the boys have taken her lunch and called her names in the past.,48,85
2610,8741,69,22,Sys_A,"Amari's family met with school officials Thursday, and the investigation is ongoing.",87,74
2611,8741,128,12,Sys_B,"Matthew Roberts, guitarist for the band 3 Doors Down, also died of an overdose in 2016, and had fentanyl and hydrocodone in his system.",86,71
2612,8741,128,11,Sys_B,Prince died in 2016 when he took counterfeit pills laced with fentanyl that looked like a generic version of the painkiller Vicodin.,62,72
2613,8741,128,10,Sys_B,Miller was one of several musicians whose deaths have been linked in recent years to a national wave of opioid abuse and overdoses.,72,55
2614,8741,128,9,Sys_B,"After his death she posted an affectionate video of him on her Instagram page and released a song, Thank U Next, that lovingly mentioned him.",72,77
2615,8741,128,8,Sys_B,He was also in a two-year relationship with Ariana Grande that ended earlier in 2018.,50,44
2616,8741,128,7,Sys_B,"A Pittsburgh native whose real name was Malcolm James Myers McCormick, Miller's lyrics included frank discussion of his depression and drug use, earning him fans among some of the biggest names in hip-hop.",63,81
2617,8741,128,6,Sys_B,"Walter, who is on supervised release over a 2005 drug case, remains in custody.",58,49
2618,8741,128,5,Sys_B,"Ryan Reavis, 36, who was arrested in Lake Havasu City, Arizona, this week is accused of serving as Walter's ""runner,"" who delivered the pills to Pettit.",87,77
2619,8741,128,4,Sys_B,"Walter is accused of being the source of the pills that another man, Cameron Pettit, sold to Miller.",73,58
2620,8741,69,17,Sys_A,"""We take seriously the emotional and physical well-being of all our students, and have a zero-tolerance policy for any kind of bullying or abuse,"" Immanuel Christian School said in a statement.",87,80
2621,8741,129,7,Sys_P,"The birthday-suited shopper's identity remains unknown, though she appears to have been allowed to leave the premises after the impromptu peep show.",25,42
2622,8741,129,8,Sys_P,Similar bizarre sights are nothing new for Walmart.,58,51
2623,8741,129,9,Sys_P,"In July, security cameras caught a Pennsylvania woman relieving herself into a bin of potatoes at a Walmart in the town of West Mifflin.",62,54
2624,8741,117,9,Sys_B,"His opposition party was dissolved by the courts ahead of last year's general election, ensuring that an increasingly authoritarian Prime Minister Hun Sen continued his four decades in power.",76,73
2625,8741,117,8,Sys_B,"""My calls to the people and the armed forces of #Cambodia to rise up against the regime will continue until the regime has restored to the opposition its right to participate in the country's political life including genuine elections,"" Sam Rainsy said on Twitter earlier this week.",79,71
2626,8741,117,7,Sys_B,"Nov. 9 is Cambodia's independence day, celebrating when it obtained its freedom from France in 1953.",93,98
2627,8741,117,6,Sys_B,"The court's charges on Thursday are the latest salvo in a political battle that has heated up since opposition leader Sam Rainsy announced plans to return from more than three years of exile on Nov. 9 to seek a ""restoration of democracy.""",42,70
2628,8741,117,5,Sys_B,"Even attending a rally or expressing support online could be considered plotting to topple the government, Justice Ministry spokesman Chin Malin was quoted as saying.",95,94
2629,8741,117,4,Sys_B,"The returning party chiefs could be sent to prison for 15 to 30 years if found guilty, and their supporters could be sentenced to five to 10 years.",77,68
2630,8741,117,3,Sys_B,The Phnom Penh Municipal Court also warned that anyone who supported the plans of the Cambodia National Rescue Party to oust the government would also be risking a long prison term.,87,91
2631,8741,117,2,Sys_B,A Cambodian court has charged seven top opposition politicians with plotting armed rebellion for planning to return from self-imposed exile to seek a change in government through mass peaceful protests.,85,64
